X,Y,ID_KM,KM,FECHA_ACT,CALIREPR,icon_url
-100.682976820977,20.5351046280938,45033,30,2021-11-12 11:54:24,Aproximada,./0.png
-100.673169964036,20.5327337898488,45034,29,2021-11-12 11:54:24,Aproximada,./0.png
-100.664112358999,20.5320542178527,45035,28,2021-11-12 11:54:24,Aproximada,./0.png
-100.654197029986,20.5321120209253,45036,27,2021-11-12 11:54:24,Aproximada,./0.png
-100.644548789997,20.5321749684997,45037,26,2021-11-12 11:54:24,Aproximada,./0.png
-100.635399141974,20.532233532216,45038,25,2021-11-12 11:54:24,Aproximada,./0.png
-100.625990827015,20.5322900337581,45039,24,2021-11-12 11:54:24,Aproximada,./0.png
-100.615978282511,20.5328297408373,45040,23,2021-11-12 11:54:24,Aproximada,./0.png
-100.607292694666,20.5368189253006,45041,22,2021-11-12 11:54:24,Aproximada,./0.png
-100.598727058028,20.5409262519793,45042,21,2021-11-12 11:54:24,Aproximada,./0.png
-100.590223077183,20.5450060762949,45043,20,2021-11-12 11:54:24,Aproximada,./0.png
-100.581477650719,20.5491977314119,45044,19,2021-11-12 11:54:24,Aproximada,./0.png
-100.573160548093,20.5531776581186,45045,18,2021-11-12 11:54:24,Aproximada,./0.png
-100.563896151607,20.5556407059306,45046,17,2021-11-12 11:54:24,Aproximada,./0.png
-100.552207276843,20.5578265761216,45047,16,2021-11-12 11:54:24,Aproximada,./0.png
-100.545129780571,20.5591213513714,45048,15,2021-11-12 11:54:24,Aproximada,./0.png
-100.535853520111,20.5608563199094,45049,14,2021-11-12 11:54:24,Aproximada,./0.png
-100.525795396467,20.5627220610674,45050,13,2021-11-12 11:54:24,Aproximada,./0.png
-100.516946895964,20.5643838237885,45051,12,2021-11-12 11:54:24,Aproximada,./0.png
-100.507331648975,20.5661671688671,45052,11,2021-11-12 11:54:24,Aproximada,./0.png
-100.501836003801,20.53338793972,45053,13,2021-11-12 11:54:24,Aproximada,./0.png
-100.521316392342,20.5279586192572,45054,15,2021-11-12 11:54:24,Aproximada,./0.png
-100.548752145354,20.5202632346256,45055,18,2021-11-12 11:54:24,Aproximada,./0.png
-100.55268490463,20.5070610249363,45056,1,2021-11-12 11:54:24,Aproximada,./0.png
-100.553873032064,20.5004762580118,45057,2,2021-11-12 11:54:24,Aproximada,./0.png
-100.557248883247,20.5166724434321,45058,19,2021-11-12 11:54:24,Aproximada,./0.png
-100.565982191071,20.5153773772591,45059,20,2021-11-12 11:54:24,Aproximada,./0.png
-100.575076547279,20.5091531559525,45060,21,2021-11-12 11:54:24,Aproximada,./0.png
-100.581213011994,20.5049463849918,45061,22,2021-11-12 11:54:24,Aproximada,./0.png
-100.589297497275,20.4993860303919,45062,23,2021-11-12 11:54:24,Aproximada,./0.png
-100.596583078028,20.4943737415735,45063,24,2021-11-12 11:54:24,Aproximada,./0.png
-100.606620501891,20.4785546992951,45064,26,2021-11-12 11:54:24,Aproximada,./0.png
-100.611533482935,20.4698127814031,45065,27,2021-11-12 11:54:24,Aproximada,./0.png
-100.616191487057,20.4633857988136,45066,28,2021-11-12 11:54:24,Aproximada,./0.png
-100.633990905736,20.4652597304093,45067,30,2021-11-12 11:54:24,Aproximada,./0.png
-100.640099807775,20.4720070491991,45068,31,2021-11-12 11:54:24,Aproximada,./0.png
-100.646074830433,20.4786636126098,45069,32,2021-11-12 11:54:24,Aproximada,./0.png
-100.657862721215,20.4918014218079,45070,34,2021-11-12 11:54:24,Aproximada,./0.png
-100.663207306216,20.4977575903131,45071,35,2021-11-12 11:54:24,Aproximada,./0.png
-100.681744763953,20.5184048729585,45072,38,2021-11-12 11:54:24,Aproximada,./0.png
-100.687518744098,20.5248354274226,45073,39,2021-11-12 11:54:24,Aproximada,./0.png
-100.692596857572,20.5304854455879,45074,40,2021-11-12 11:54:24,Aproximada,./0.png
-100.69758113119,20.53519031852,45075,41,2021-11-12 11:54:24,Aproximada,./0.png
-100.718600030826,20.5312880773525,45076,43,2021-11-12 11:54:24,Aproximada,./0.png
-100.728576188058,20.5278745032015,45077,44,2021-11-12 11:54:24,Aproximada,./0.png
-100.737704133949,20.5252104541584,45078,45,2021-11-12 11:54:24,Aproximada,./0.png
-100.754020754614,20.5200034475519,45079,47,2021-11-12 11:54:24,Aproximada,./0.png
-100.934968474054,20.5754697653387,45080,57,2021-11-12 11:54:24,Aproximada,./0.png
-100.915909978012,20.5732020468975,45081,55,2021-11-12 11:54:24,Aproximada,./0.png
-100.90617320745,20.5720423802266,45082,54,2021-11-12 11:54:24,Aproximada,./0.png
-100.896683797091,20.570911847349,45083,53,2021-11-12 11:54:24,Aproximada,./0.png
-100.887475475224,20.569168522837,45084,52,2021-11-12 11:54:24,Aproximada,./0.png
-100.877943068418,20.567333179617,45085,51,2021-11-12 11:54:24,Aproximada,./0.png
-100.868646972134,20.5655416380062,45086,50,2021-11-12 11:54:24,Aproximada,./0.png
-100.859358321395,20.5637377459706,45087,49,2021-11-12 11:54:24,Aproximada,./0.png
-100.848249629204,20.561640400702,45088,48,2021-11-12 11:54:24,Aproximada,./0.png
-100.501577350421,19.9522947286971,45092,8,2021-11-12 11:54:24,Aproximada,./0.png
-100.505141829536,19.9608593602884,45093,9,2021-11-12 11:54:24,Aproximada,./0.png
-100.509612065958,19.967567936066,45094,10,2021-11-12 11:54:24,Aproximada,./0.png
-101.056926102535,20.2782492484998,45095,12,2021-11-12 11:54:24,Aproximada,./0.png
-101.06459552968,20.2834480045523,45096,13,2021-11-12 11:54:24,Aproximada,./0.png
-101.063870328013,20.2893081894719,45097,6,2021-11-12 11:54:24,Aproximada,./0.png
-101.050652819111,20.3129185070392,45098,3,2021-11-12 11:54:24,Aproximada,./0.png
-101.045958318131,20.320599771908,45099,2,2021-11-12 11:54:24,Aproximada,./0.png
-101.038886647972,20.336154262295,45100,6,2021-11-12 11:54:24,Aproximada,./0.png
-101.04367116832,20.3403963289195,45101,5,2021-11-12 11:54:24,Aproximada,./0.png
-101.045797891573,20.3495637920931,45102,4,2021-11-12 11:54:24,Aproximada,./0.png
-101.055667061876,20.3592389279047,45103,2,2021-11-12 11:54:24,Aproximada,./0.png
-101.054025578467,20.3675893171977,45104,1,2021-11-12 11:54:24,Aproximada,./0.png
-101.049810837113,20.3784021577041,45105,15,2021-11-12 11:54:24,Aproximada,./0.png
-101.053933267959,20.3825865797353,45106,2,2021-11-12 11:54:24,Aproximada,./0.png
-101.063820361582,20.383478436845,45107,1,2021-11-12 11:54:24,Aproximada,./0.png
-101.046357577825,20.3870285815085,45108,14,2021-11-12 11:54:24,Aproximada,./0.png
-101.043914610419,20.3951492049818,45109,13,2021-11-12 11:54:24,Aproximada,./0.png
-101.04385397401,20.4044411349955,45110,12,2021-11-12 11:54:24,Aproximada,./0.png
-101.032512523527,20.4158998301786,45111,10,2021-11-12 11:54:24,Aproximada,./0.png
-101.024242545643,20.4207134514437,45112,9,2021-11-12 11:54:24,Aproximada,./0.png
-101.017105807113,20.4271551520769,45113,8,2021-11-12 11:54:24,Aproximada,./0.png
-101.012085680962,20.4344173439724,45114,7,2021-11-12 11:54:24,Aproximada,./0.png
-101.008820468497,20.4426318521696,45115,6,2021-11-12 11:54:24,Aproximada,./0.png
-101.034924174188,20.4589493179615,45116,4,2021-11-12 11:54:24,Aproximada,./0.png
-100.999118953801,20.4558983425752,45117,4,2021-11-12 11:54:24,Aproximada,./0.png
-100.991370360726,20.4603543868446,45118,3,2021-11-12 11:54:24,Aproximada,./0.png
-100.986242956637,20.4673388513443,45119,2,2021-11-12 11:54:24,Aproximada,./0.png
-101.294670916322,20.6501184415855,45120,107,2021-11-12 11:54:24,Aproximada,./0.png
-101.287855414692,20.6437712609868,45121,106,2021-11-12 11:54:24,Aproximada,./0.png
-101.247060543072,20.6058901856087,45122,100,2021-11-12 11:54:24,Aproximada,./0.png
-101.240049983251,20.599386595732,45123,99,2021-11-12 11:54:24,Aproximada,./0.png
-101.233390312999,20.5931744010014,45124,98,2021-11-12 11:54:24,Aproximada,./0.png
-101.223284325897,20.5590482318517,45125,8,2021-11-12 11:54:24,Aproximada,./0.png
-101.217731522944,20.5451845901194,45126,6,2021-11-12 11:54:24,Aproximada,./0.png
-101.199701970943,20.5407151436632,45127,4,2021-11-12 11:54:24,Aproximada,./0.png
-101.190133871966,20.5432191659165,45128,3,2021-11-12 11:54:24,Aproximada,./0.png
-101.182637093062,20.5482494720876,45129,2,2021-11-12 11:54:24,Aproximada,./0.png
-101.16080399827,20.5566984492533,45130,90,2021-11-12 11:54:24,Aproximada,./0.png
-101.141769131599,20.5497935351008,45131,88,2021-11-12 11:54:24,Aproximada,./0.png
-101.095211652768,20.5329089539227,45132,83,2021-11-12 11:54:24,Aproximada,./0.png
-101.080283214603,20.527505614723,45133,81,2021-11-12 11:54:24,Aproximada,./0.png
-101.062164073923,20.5210858093485,45134,79,2021-11-12 11:54:24,Aproximada,./0.png
-101.052762405008,20.5192857849602,45135,78,2021-11-12 11:54:24,Aproximada,./0.png
-101.042739488161,20.5173124847768,45136,77,2021-11-12 11:54:24,Aproximada,./0.png
-101.024812218198,20.513861478988,45137,75,2021-11-12 11:54:24,Aproximada,./0.png
-101.014438246089,20.5118308115453,45138,74,2021-11-12 11:54:24,Aproximada,./0.png
-101.176207025175,20.3988444941212,45139,16,2021-11-12 11:54:24,Aproximada,./0.png
-101.160840127563,20.4086827603341,45140,14,2021-11-12 11:54:24,Aproximada,./0.png
-101.145318575776,20.4186159492086,45141,12,2021-11-12 11:54:24,Aproximada,./0.png
-101.136884082824,20.4239961150985,45142,11,2021-11-12 11:54:24,Aproximada,./0.png
-101.128708632531,20.4261589877877,45143,10,2021-11-12 11:54:24,Aproximada,./0.png
-101.169510874263,20.6137525751878,45144,2,2021-11-12 11:54:24,Aproximada,./0.png
-101.164461368022,20.620890953016,45145,3,2021-11-12 11:54:24,Aproximada,./0.png
-101.152325243813,20.6350034498477,45146,5,2021-11-12 11:54:24,Aproximada,./0.png
-101.128530832744,20.6637930558962,45147,9,2021-11-12 11:54:24,Aproximada,./0.png
-101.125643435954,20.6715838289827,45148,10,2021-11-12 11:54:24,Aproximada,./0.png
-101.199252810189,20.5973502522549,45149,1,2021-11-12 11:54:24,Aproximada,./0.png
-101.197507556855,20.6056658049357,45150,2,2021-11-12 11:54:24,Aproximada,./0.png
-101.195469258847,20.6142830469799,45151,3,2021-11-12 11:54:24,Aproximada,./0.png
-101.194017794689,20.6232161365673,45152,4,2021-11-12 11:54:24,Aproximada,./0.png
-101.352942897469,20.4835731786865,45153,16,2021-11-12 11:54:24,Aproximada,./0.png
-101.36113976822,20.5044571701362,45154,19,2021-11-12 11:54:24,Aproximada,./0.png
-101.402411470015,20.3836918880464,45155,20,2021-11-12 11:54:24,Aproximada,./0.png
-101.374086616074,20.3883285903394,45156,17,2021-11-12 11:54:24,Aproximada,./0.png
-101.37428198396,20.3953976924876,45157,1,2021-11-12 11:54:24,Aproximada,./0.png
-101.383398221225,20.4058641943516,45158,3,2021-11-12 11:54:24,Aproximada,./0.png
-101.392697708962,20.4049253183247,45159,4,2021-11-12 11:54:24,Aproximada,./0.png
-101.364832264815,20.3906140952402,45160,16,2021-11-12 11:54:24,Aproximada,./0.png
-101.337267016648,20.3966800955148,45161,13,2021-11-12 11:54:24,Aproximada,./0.png
-101.327968509897,20.3988655935572,45162,12,2021-11-12 11:54:24,Aproximada,./0.png
-101.309525435874,20.4003413665058,45163,10,2021-11-12 11:54:24,Aproximada,./0.png
-101.202697846918,20.4610074800011,45164,96,2021-11-12 11:54:24,Aproximada,./0.png
-101.197131476021,20.4436228069972,45165,94,2021-11-12 11:54:24,Aproximada,./0.png
-101.194862784829,20.4263829918794,45166,92,2021-11-12 11:54:24,Aproximada,./0.png
-101.203268303976,20.4247290371077,45167,1,2021-11-12 11:54:24,Aproximada,./0.png
-101.222983435629,20.3962986848951,45168,1,2021-11-12 11:54:24,Aproximada,./0.png
-101.232129165256,20.3997740526151,45169,2,2021-11-12 11:54:24,Aproximada,./0.png
-101.242157090959,20.4010279374152,45170,3,2021-11-12 11:54:24,Aproximada,./0.png
-101.260394905002,20.4008738086912,45171,5,2021-11-12 11:54:24,Aproximada,./0.png
-101.270463183983,20.4007606938371,45172,6,2021-11-12 11:54:24,Aproximada,./0.png
-101.284447457921,20.4005995711027,45173,7,2021-11-12 11:54:24,Aproximada,./0.png
-101.298451575999,20.4004761478628,45174,9,2021-11-12 11:54:24,Aproximada,./0.png
-101.304873699304,20.3914227720244,45175,1,2021-11-12 11:54:24,Aproximada,./0.png
-101.313314270431,20.3752618066769,45176,3,2021-11-12 11:54:24,Aproximada,./0.png
-101.322273452699,20.3591501248271,45177,5,2021-11-12 11:54:24,Aproximada,./0.png
-101.326747247492,20.3511698091594,45178,6,2021-11-12 11:54:24,Aproximada,./0.png
-101.331068068691,20.34340966983,45179,7,2021-11-12 11:54:24,Aproximada,./0.png
-101.336617513612,20.3360217848015,45180,8,2021-11-12 11:54:24,Aproximada,./0.png
-101.339828545145,20.3279175848145,45181,9,2021-11-12 11:54:24,Aproximada,./0.png
-101.341764591586,20.3186631114635,45182,10,2021-11-12 11:54:24,Aproximada,./0.png
-101.343533306738,20.3102151179459,45183,11,2021-11-12 11:54:24,Aproximada,./0.png
-101.345362373115,20.3012639628189,45184,12,2021-11-12 11:54:24,Aproximada,./0.png
-101.349181954632,20.2927682358365,45185,13,2021-11-12 11:54:24,Aproximada,./0.png
-101.353010434949,20.2848002589769,45186,14,2021-11-12 11:54:24,Aproximada,./0.png
-101.09714247367,20.2214463336943,45187,23,2021-11-12 11:54:24,Aproximada,./0.png
-100.948345927574,20.51156513541,45188,67,2021-11-12 11:54:24,Aproximada,./0.png
-100.967397609974,20.5102167916239,45189,69,2021-11-12 11:54:24,Aproximada,./0.png
-100.986711104023,20.5088391432573,45190,71,2021-11-12 11:54:24,Aproximada,./0.png
-100.992557426054,20.5779445709963,45191,6,2021-11-12 11:54:24,Aproximada,./0.png
-100.992082489035,20.5961972959954,45192,4,2021-11-12 11:54:24,Aproximada,./0.png
-100.992666522078,20.6055319439999,45193,3,2021-11-12 11:54:24,Aproximada,./0.png
-100.993916098951,20.6231455350034,45194,1,2021-11-12 11:54:24,Aproximada,./0.png
-100.990165043998,20.5106644932726,45195,16,2021-11-12 11:54:24,Aproximada,./0.png
-100.971743853673,20.5113232766928,45196,14,2021-11-12 11:54:24,Aproximada,./0.png
-100.952752144996,20.5126747509319,45197,12,2021-11-12 11:54:24,Aproximada,./0.png
-101.184998415172,20.3818355260589,45198,87,2021-11-12 11:54:24,Aproximada,./0.png
-101.188041905271,20.3735034157377,45199,86,2021-11-12 11:54:24,Aproximada,./0.png
-101.190430083117,20.3649491639956,45200,85,2021-11-12 11:54:24,Aproximada,./0.png
-101.188106445236,20.3376087961493,45201,81,2021-11-12 11:54:24,Aproximada,./0.png
-101.181393649022,20.3047439400117,45203,77,2021-11-12 11:54:24,Aproximada,./0.png
-101.181876978753,20.2942438970014,45204,76,2021-11-12 11:54:24,Aproximada,./0.png
-101.194298286523,20.2643741364969,45205,72,2021-11-12 11:54:24,Aproximada,./0.png
-101.233383867191,20.2401705589649,45206,3,2021-11-12 11:54:24,Aproximada,./0.png
-101.249064687741,20.2487835968826,45207,5,2021-11-12 11:54:24,Aproximada,./0.png
-101.25485758943,20.2418799952605,45208,6,2021-11-12 11:54:24,Aproximada,./0.png
-101.279180854013,20.2377162886477,45209,9,2021-11-12 11:54:24,Aproximada,./0.png
-101.285585505455,20.2381214113901,45210,10,2021-11-12 11:54:24,Aproximada,./0.png
-101.297279668889,20.2388630884138,45211,11,2021-11-12 11:54:24,Aproximada,./0.png
-101.304832397355,20.2261606706265,45212,13,2021-11-12 11:54:24,Aproximada,./0.png
-101.306780431246,20.1907814719642,45213,17,2021-11-12 11:54:24,Aproximada,./0.png
-101.288349006529,20.1695178854786,45214,12,2021-11-12 11:54:24,Aproximada,./0.png
-101.293647782762,20.1633883249416,45215,13,2021-11-12 11:54:24,Aproximada,./0.png
-101.302391829938,20.1607818086718,45216,14,2021-11-12 11:54:24,Aproximada,./0.png
-101.309386680961,20.1596015369232,45217,15,2021-11-12 11:54:24,Aproximada,./0.png
-101.317863124025,20.1592876385307,45218,16,2021-11-12 11:54:24,Aproximada,./0.png
-101.289142531684,20.1708414089915,45219,20,2021-11-12 11:54:24,Aproximada,./0.png
-101.274866832428,20.1413671587877,45220,8,2021-11-12 11:54:24,Aproximada,./0.png
-101.265693948193,20.1383127873293,45221,7,2021-11-12 11:54:24,Aproximada,./0.png
-101.245798690041,20.1320312091844,45222,5,2021-11-12 11:54:24,Aproximada,./0.png
-101.23020805603,20.1330814668613,45223,3,2021-11-12 11:54:24,Aproximada,./0.png
-101.213687365887,20.1324959354712,45224,1,2021-11-12 11:54:24,Aproximada,./0.png
-101.278619086299,20.176369633786,45225,11,2021-11-12 11:54:24,Aproximada,./0.png
-101.252616457058,20.1867468211784,45226,6,2021-11-12 11:54:24,Aproximada,./0.png
-101.252555067349,20.1951381020718,45227,7,2021-11-12 11:54:24,Aproximada,./0.png
-101.243968577539,20.201678385722,45228,6,2021-11-12 11:54:24,Aproximada,./0.png
-101.237316962233,20.2058084013732,45229,5,2021-11-12 11:54:24,Aproximada,./0.png
-101.207397125848,20.2258505387256,45230,1,2021-11-12 11:54:24,Aproximada,./0.png
-101.181041237885,20.2167909758985,45231,65,2021-11-12 11:54:24,Aproximada,./0.png
-101.229852664339,20.0825836706112,45232,5,2021-11-12 11:54:24,Aproximada,./0.png
-101.238176248549,20.0807232309976,45233,6,2021-11-12 11:54:24,Aproximada,./0.png
-101.273410853018,20.0683714069306,45234,8,2021-11-12 11:54:24,Aproximada,./0.png
-101.283816016976,20.0688902515959,45235,10,2021-11-12 11:54:24,Aproximada,./0.png
-101.156595619683,20.1756154219397,45236,59,2021-11-12 11:54:24,Aproximada,./0.png
-101.144802970167,20.1939833900253,45237,1,2021-11-12 11:54:24,Aproximada,./0.png
-101.13545104399,20.196397354977,45238,2,2021-11-12 11:54:24,Aproximada,./0.png
-101.126456105264,20.1962911104942,45239,3,2021-11-12 11:54:24,Aproximada,./0.png
-101.115499350819,20.2076804790493,45240,5,2021-11-12 11:54:24,Aproximada,./0.png
-101.115250863154,20.1956315047831,45241,1,2021-11-12 11:54:24,Aproximada,./0.png
-101.112678587214,20.1872392707529,45242,2,2021-11-12 11:54:24,Aproximada,./0.png
-101.093864593027,20.1698200759526,45243,5,2021-11-12 11:54:24,Aproximada,./0.png
-101.08823993679,20.1629999271328,45244,6,2021-11-12 11:54:24,Aproximada,./0.png
-101.076313916838,20.1489877603209,45245,8,2021-11-12 11:54:24,Aproximada,./0.png
-101.071394241925,20.1425760309242,45246,9,2021-11-12 11:54:24,Aproximada,./0.png
-101.068811972366,20.1371127600536,45247,10,2021-11-12 11:54:24,Aproximada,./0.png
-101.064354276078,20.1293551005155,45248,11,2021-11-12 11:54:24,Aproximada,./0.png
-101.159119808224,20.1547054279689,45249,6,2021-11-12 11:54:24,Aproximada,./0.png
-101.157256145783,20.1366021350158,45250,4,2021-11-12 11:54:24,Aproximada,./0.png
-101.1588222649,20.1275013649787,45251,3,2021-11-12 11:54:24,Aproximada,./0.png
-101.159456989513,20.1187496060582,45252,2,2021-11-12 11:54:24,Aproximada,./0.png
-101.200055722917,20.0713968687853,45254,77,2021-11-12 11:54:24,Aproximada,./0.png
-101.210033084313,20.0686191753235,45255,8,2021-11-12 11:54:24,Aproximada,./0.png
-101.216765865856,20.0637062148054,45256,9,2021-11-12 11:54:24,Aproximada,./0.png
-101.178191459921,20.1042214957454,45257,1,2021-11-12 11:54:24,Aproximada,./0.png
-101.187351170704,20.1022453977808,45258,2,2021-11-12 11:54:24,Aproximada,./0.png
-101.195704104899,20.1043726145277,45259,3,2021-11-12 11:54:24,Aproximada,./0.png
-101.205020857124,20.1059770883225,45260,4,2021-11-12 11:54:24,Aproximada,./0.png
-101.212626495633,20.109659713958,45261,5,2021-11-12 11:54:24,Aproximada,./0.png
-101.220093822966,20.1148491905269,45262,6,2021-11-12 11:54:24,Aproximada,./0.png
-101.229044463026,20.1187432019274,45263,7,2021-11-12 11:54:24,Aproximada,./0.png
-101.237878958584,20.1216969730194,45264,8,2021-11-12 11:54:24,Aproximada,./0.png
-101.245845945238,20.1268758180721,45265,9,2021-11-12 11:54:24,Aproximada,./0.png
-101.250024039635,20.1334703222018,45266,10,2021-11-12 11:54:24,Aproximada,./0.png
-101.2134050041,20.1150419913279,45267,1,2021-11-12 11:54:24,Aproximada,./0.png
-101.241934987939,20.1072075959126,45268,4,2021-11-12 11:54:24,Aproximada,./0.png
-101.248776164563,20.1054873369098,45269,5,2021-11-12 11:54:24,Aproximada,./0.png
-101.258664496518,20.1018345308106,45270,6,2021-11-12 11:54:24,Aproximada,./0.png
-101.268991183914,20.0988391956339,45271,7,2021-11-12 11:54:24,Aproximada,./0.png
-101.655777962581,20.3800058515305,45272,9,2021-11-12 11:54:24,Aproximada,./0.png
-101.663214219695,20.3858962923241,45273,8,2021-11-12 11:54:24,Aproximada,./0.png
-101.671231304947,20.3900274243512,45274,7,2021-11-12 11:54:24,Aproximada,./0.png
-101.687427833829,20.3940950262024,45275,5,2021-11-12 11:54:24,Aproximada,./0.png
-101.697189529908,20.3990656700852,45276,4,2021-11-12 11:54:24,Aproximada,./0.png
-101.703267136847,20.4061352011342,45277,3,2021-11-12 11:54:24,Aproximada,./0.png
-101.132934794024,20.1449675378819,45278,3,2021-11-12 11:54:24,Aproximada,./0.png
-101.101899978013,20.4170546829334,45279,7,2021-11-12 11:54:24,Aproximada,./0.png
-101.092522957974,20.4155712743211,45280,6,2021-11-12 11:54:24,Aproximada,./0.png
-101.082680787014,20.4150798706665,45281,5,2021-11-12 11:54:24,Aproximada,./0.png
-101.078090618276,20.4089091749175,45282,4,2021-11-12 11:54:24,Aproximada,./0.png
-101.075718456714,20.4003216530365,45283,3,2021-11-12 11:54:24,Aproximada,./0.png
-101.074484459168,20.3913118389749,45284,2,2021-11-12 11:54:24,Aproximada,./0.png
-101.099718355063,20.3770092822786,45285,3,2021-11-12 11:54:24,Aproximada,./0.png
-101.16730386809,20.3797426946247,45286,11,2021-11-12 11:54:24,Aproximada,./0.png
-101.73786626879,20.2876017007307,45287,6,2021-11-12 11:54:24,Aproximada,./0.png
-101.74530760035,20.2811975324056,45288,7,2021-11-12 11:54:24,Aproximada,./0.png
-101.752169971626,20.2752385004379,45289,8,2021-11-12 11:54:24,Aproximada,./0.png
-101.759543816063,20.2713538141608,45290,9,2021-11-12 11:54:24,Aproximada,./0.png
-101.768711415533,20.2678107157546,45291,10,2021-11-12 11:54:24,Aproximada,./0.png
-101.776819847371,20.2634913257595,45292,11,2021-11-12 11:54:24,Aproximada,./0.png
-101.780405200798,20.2554756677586,45293,12,2021-11-12 11:54:24,Aproximada,./0.png
-100.989433046035,20.4252326130631,45294,4,2021-11-12 11:54:24,Aproximada,./0.png
-100.993936727693,20.4177513175945,45295,5,2021-11-12 11:54:24,Aproximada,./0.png
-101.01111202958,20.6311724002631,45296,18,2021-11-12 11:54:24,Aproximada,./0.png
-101.085382584861,20.5967432476053,45297,10,2021-11-12 11:54:24,Aproximada,./0.png
-101.113735611039,20.5939767933093,45298,7,2021-11-12 11:54:24,Aproximada,./0.png
-101.138487428319,20.587393899089,45299,4,2021-11-12 11:54:24,Aproximada,./0.png
-101.999574906246,20.3965223980343,45300,119,2021-11-12 11:54:24,Aproximada,./0.png
-101.983952099016,20.4494265410047,45301,113,2021-11-12 11:54:24,Aproximada,./0.png
-101.981297945645,20.4581505946036,45302,112,2021-11-12 11:54:24,Aproximada,./0.png
-101.978759760304,20.4665711192547,45303,111,2021-11-12 11:54:24,Aproximada,./0.png
-101.9764272225,20.4741896848464,45304,110,2021-11-12 11:54:24,Aproximada,./0.png
-100.945294106786,20.6168372485237,45305,14,2021-11-12 11:54:24,Aproximada,./0.png
-100.953957876611,20.621479313375,45306,15,2021-11-12 11:54:24,Aproximada,./0.png
-101.034313353462,20.8100815509754,45307,48,2021-11-12 11:54:24,Aproximada,./0.png
-101.034039638617,20.8008211830337,45308,49,2021-11-12 11:54:24,Aproximada,./0.png
-101.033574820327,20.7923355316503,45309,50,2021-11-12 11:54:24,Aproximada,./0.png
-101.023114188108,20.7794008309965,45310,52,2021-11-12 11:54:24,Aproximada,./0.png
-101.019678028299,20.772158888516,45311,53,2021-11-12 11:54:24,Aproximada,./0.png
-101.032974250455,20.7465264875443,45312,57,2021-11-12 11:54:24,Aproximada,./0.png
-101.042372161516,20.7469337611757,45313,58,2021-11-12 11:54:24,Aproximada,./0.png
-101.048978453067,20.7239068777025,45314,61,2021-11-12 11:54:24,Aproximada,./0.png
-101.044151263482,20.7059093938522,45315,63,2021-11-12 11:54:24,Aproximada,./0.png
-101.021428441207,20.6912002535055,45316,66,2021-11-12 11:54:24,Aproximada,./0.png
-101.013464710252,20.6860940047059,45317,68,2021-11-12 11:54:24,Aproximada,./0.png
-101.001144146541,20.6726682390197,45318,70,2021-11-12 11:54:24,Aproximada,./0.png
-100.997805787488,20.6642416040488,45319,71,2021-11-12 11:54:24,Aproximada,./0.png
-100.994459082387,20.6556217867318,45320,72,2021-11-12 11:54:24,Aproximada,./0.png
-101.019181405976,20.7645110209613,45321,54,2021-11-12 11:54:24,Aproximada,./0.png
-101.026677027589,20.7874784851321,45322,51,2021-11-12 11:54:24,Aproximada,./0.png
-101.148315219829,20.367375150996,45323,84,2021-11-12 11:54:24,Aproximada,./0.png
-100.963691659662,20.4324496449977,45324,5,2021-11-12 11:54:24,Aproximada,./0.png
-100.963638637244,20.4238758920097,45325,6,2021-11-12 11:54:24,Aproximada,./0.png
-100.963925975145,20.4152157977811,45326,7,2021-11-12 11:54:24,Aproximada,./0.png
-100.966825060971,20.3980928400143,45327,9,2021-11-12 11:54:24,Aproximada,./0.png
-100.960353941884,20.3912202807551,45328,10,2021-11-12 11:54:24,Aproximada,./0.png
-100.95354203559,20.3857904072738,45329,11,2021-11-12 11:54:24,Aproximada,./0.png
-100.939631494613,20.3728740144708,45330,13,2021-11-12 11:54:24,Aproximada,./0.png
-100.925583071299,20.3610969057299,45331,15,2021-11-12 11:54:24,Aproximada,./0.png
-100.918868177709,20.35428211967,45332,16,2021-11-12 11:54:24,Aproximada,./0.png
-100.913160025241,20.3478697678749,45333,17,2021-11-12 11:54:24,Aproximada,./0.png
-100.907936384648,20.3398879317063,45334,18,2021-11-12 11:54:24,Aproximada,./0.png
-101.596070628045,20.5258713018046,45335,11,2021-11-12 11:54:24,Aproximada,./0.png
-101.629644657769,20.5227736959237,45336,10,2021-11-12 11:54:24,Aproximada,./0.png
-101.629361421623,20.5316896810029,45337,9,2021-11-12 11:54:24,Aproximada,./0.png
-101.630648692165,20.5406007934661,45338,8,2021-11-12 11:54:24,Aproximada,./0.png
-101.635247400443,20.5490335837979,45339,7,2021-11-12 11:54:24,Aproximada,./0.png
-101.638813333176,20.5566788524481,45340,6,2021-11-12 11:54:24,Aproximada,./0.png
-101.515055837831,20.5670169221536,45341,1,2021-11-12 11:54:24,Aproximada,./0.png
-101.521157758284,20.5520324700052,45342,3,2021-11-12 11:54:24,Aproximada,./0.png
-101.522096673304,20.5349265669462,45343,5,2021-11-12 11:54:24,Aproximada,./0.png
-101.522050000512,20.5248507600247,45344,6,2021-11-12 11:54:24,Aproximada,./0.png
-101.523316274294,20.5159221250654,45345,7,2021-11-12 11:54:24,Aproximada,./0.png
-101.526894031852,20.4796703589929,45346,11,2021-11-12 11:54:24,Aproximada,./0.png
-101.413138464081,20.6752543391604,45347,2,2021-11-12 11:54:24,Aproximada,./0.png
